"District..","School..","District.x","School","BlackEnrollment","WhiteEnrollment","HispanicEnrollment","TotalEnrollment","PercentBlack","PercentWhite","District.Name","Discipline.School.Name","BlackStudentsPunished","WhiteStudentsPunished","HispanicStudentsPunished","TotalPunished","BlackStudentsPercentOfPunished","District.y","School.Name","White","Black.or.African.American","Hispanic.Latino","Asian","American.Indian.or.Alaska.Native","Native.Hawaiian.or.Other.Pacific.Islander","Two.or.More.Races","TotalTeachers","PercentWhiteTeachers","PercentOfBlackStudentsPunished","PercentOfWhiteStudentsPunished","PercentOfNonBlackStudentsPunished","PunishmentDisparityBlackVsWhite","PunishmentDisparityBlackVsNonBlack","PunishmentDisproportion","TeacherStudentRatio"
36,141,"LEE","CYPRESS LAKE MIDDLE SCHOOL",104,494,178,786,0.132315521628499,0.628498727735369,"LEE","CYPRESS LAKE MIDDLE SCHOOL",70,56,38,169,0.414201183431953,"LEE","CYPRESS LAKE MIDDLE SCHOOL",42,1,1,1,0,0,0,45,0.933333333333333,0.673076923076923,0.11336032388664,0.21501272264631,0.559716599190283,0.458064200430613,-0.281885661803454,0.0572519083969466
36,161,"LEE","PAUL LAURENCE DUNBAR MIDDLE SCHOOL",347,237,293,933,0.371918542336549,0.254019292604502,"LEE","PAUL LAURENCE DUNBAR MIDDLE SCHOOL",60,8,21,94,0.638297872340426,"LEE","PAUL LAURENCE DUNBAR MIDDLE SCHOOL",45,5,4,2,0,0,0,56,0.803571428571429,0.172910662824208,0.0337552742616034,0.10075026795284,0.139155388562604,0.0721603948713672,-0.266379330003877,0.060021436227224
36,162,"LEE","RAY V. POTTORF ELEMENTARY SCHOOL",328,78,246,652,0.503067484662577,0.119631901840491,"LEE","RAY V. POTTORF ELEMENTARY SCHOOL",53,2,18,78,0.67948717948718,"LEE","RAY V. POTTORF ELEMENTARY SCHOOL",38,5,4,0,0,0,1,48,0.791666666666667,0.161585365853659,0.0256410256410256,0.119631901840491,0.135944340212633,0.0419534640131677,-0.176419694824603,0.0736196319018405
36,181,"LEE","EDGEWOOD ACADEMY",109,48,336,493,0.221095334685598,0.0973630831643002,"LEE","EDGEWOOD ACADEMY",13,8,11,33,0.393939393939394,"LEE","EDGEWOOD ACADEMY",36,3,4,0,0,1,1,45,0.8,0.119266055045872,0.166666666666667,0.0669371196754564,-0.0474006116207951,0.0523289353704152,-0.172844059253796,0.0912778904665314
36,191,"LEE","EDISON PARK CREATIVE AND EXPRESSIVE ARTS",130,149,38,317,0.410094637223975,0.470031545741325,"LEE","EDISON PARK CREATIVE AND EXPRESSIVE ARTS SCHOOL",0,0,0,0,NA,"LEE","EDISON PARK CREATIVE AND EXPRESSIVE ARTS SCHOOL",22,2,2,0,0,0,1,27,0.814814814814815,0,0,0,0,0,NA,0.0851735015772871
36,211,"LEE","FORT MYERS MIDDLE ACADEMY",294,91,174,559,0.525939177101968,0.162790697674419,"LEE","FORT MYERS MIDDLE ACADEMY",193,28,39,264,0.731060606060606,"LEE","FORT MYERS MIDDLE ACADEMY",24,4,3,0,0,0,0,31,0.774193548387097,0.656462585034014,0.307692307692308,0.472271914132379,0.348770277341706,0.184190670901634,-0.205121428958638,0.0554561717352415
36,221,"LEE","FORT MYERS HIGH SCHOOL",325,1164,320,1933,0.168132436627005,0.602172788411795,"LEE","FORT MYERS HIGH SCHOOL",218,231,86,553,0.394213381555154,"LEE","FORT MYERS HIGH SCHOOL",83,4,1,0,0,0,0,88,0.943181818181818,0.670769230769231,0.198453608247423,0.286083807553026,0.472315622521808,0.384685423216204,-0.226080944928149,0.0455250905328505
36,231,"LEE","HARNS MARSH ELEMENTARY SCHOOL",172,179,613,964,0.178423236514523,0.185684647302905,"LEE","HARNS MARSH ELEMENTARY SCHOOL",19,2,24,46,0.41304347826087,"LEE","HARNS MARSH ELEMENTARY SCHOOL",53,4,7,1,0,0,0,65,0.815384615384615,0.11046511627907,0.0111731843575419,0.0477178423236514,0.0992919319215279,0.0627472739554183,-0.234620241746347,0.0674273858921162
36,241,"LEE","LEHIGH SENIOR HIGH SCHOOL",590,345,1014,1976,0.298582995951417,0.174595141700405,"LEE","LEHIGH SENIOR HIGH SCHOOL",154,27,107,299,0.51505016722408,"LEE","LEHIGH SENIOR HIGH SCHOOL",73,10,14,0,1,1,3,102,0.715686274509804,0.261016949152542,0.0782608695652174,0.151315789473684,0.182756079587325,0.109701159678858,-0.216467171272663,0.0516194331983806
36,242,"LEE","VARSITY LAKES MIDDLE SCHOOL",307,249,552,1118,0.274597495527728,0.222719141323792,"LEE","VARSITY LAKES MIDDLE SCHOOL",181,23,145,355,0.509859154929577,"LEE","VARSITY LAKES MIDDLE SCHOOL",43,6,10,1,1,0,1,62,0.693548387096774,0.58957654723127,0.0923694779116466,0.317531305903399,0.497207069319624,0.272045241327871,-0.235261659401849,0.0554561717352415
36,291,"LEE","G. WEAVER HIPPS ELEMENTARY SCHOOL",129,147,493,769,0.167750325097529,0.191157347204161,"LEE","G. WEAVER HIPPS ELEMENTARY SCHOOL",9,2,13,25,0.36,"LEE","G. WEAVER HIPPS ELEMENTARY SCHOOL",38,2,7,0,0,0,0,47,0.808510638297872,0.0697674418604651,0.0136054421768707,0.0325097529258778,0.0561619996835944,0.0372576889345873,-0.192249674902471,0.0611183355006502
36,301,"LEE","LEHIGH ELEMENTARY SCHOOL",224,268,632,1124,0.199288256227758,0.238434163701068,"LEE","LEHIGH ELEMENTARY SCHOOL",22,13,17,53,0.415094339622642,"LEE","LEHIGH ELEMENTARY SCHOOL",53,5,15,0,0,0,2,75,0.706666666666667,0.0982142857142857,0.0485074626865672,0.047153024911032,0.0497068230277185,0.0510612608032537,-0.215806083394884,0.0667259786476868
36,311,"LEE","NORTH FORT MYERS HIGH SCHOOL",86,1233,344,1703,0.0504991192014093,0.724016441573693,"LEE","NORTH FORT MYERS HIGH SCHOOL",25,159,49,247,0.101214574898785,"LEE","NORTH FORT MYERS HIGH SCHOOL",73,7,5,2,1,0,1,89,0.820224719101124,0.290697674418605,0.128953771289538,0.145038167938931,0.161743903129067,0.145659506479673,-0.0507154556973761,0.0522607163828538
36,321,"LEE","ORANGE RIVER ELEMENTARY SCHOOL",24,51,706,781,0.030729833546735,0.0653008962868118,"LEE","ORANGE RIVER ELEMENTARY SCHOOL",6,2,12,20,0.3,"LEE","ORANGE RIVER ELEMENTARY SCHOOL",52,0,3,0,0,0,1,56,0.928571428571429,0.25,0.0392156862745098,0.0256081946222791,0.21078431372549,0.224391805377721,-0.269270166453265,0.0717029449423816
36,331,"LEE","ORANGEWOOD ELEMENTARY SCHOOL",210,120,182,512,0.41015625,0.234375,"LEE","ORANGEWOOD ELEMENTARY SCHOOL",29,5,6,42,0.69047619047619,"LEE","ORANGEWOOD ELEMENTARY SCHOOL",34,1,5,0,0,0,0,40,0.85,0.138095238095238,0.0416666666666667,0.08203125,0.0964285714285714,0.0560639880952381,-0.28031994047619,0.078125
36,351,"LEE","LEXINGTON MIDDLE SCHOOL",121,577,322,1059,0.114258734655335,0.544853635505194,"LEE","LEXINGTON MIDDLE SCHOOL",64,83,80,235,0.272340425531915,"LEE","LEXINGTON MIDDLE SCHOOL",54,1,1,1,0,0,1,58,0.931034482758621,0.528925619834711,0.143847487001733,0.2219074598678,0.385078132832978,0.307018159966911,-0.15808169087658,0.0547686496694995
36,371,"LEE","MIRROR LAKES ELEMENTARY SCHOOL",242,247,614,1103,0.219401631912965,0.223934723481414,"LEE","MIRROR LAKES ELEMENTARY SCHOOL",64,41,66,179,0.357541899441341,"LEE","MIRROR LAKES ELEMENTARY SCHOOL",55,9,4,0,0,0,1,69,0.797101449275362,0.264462809917355,0.165991902834008,0.162284678150499,0.0984709070833473,0.102178131766857,-0.138140267528376,0.0625566636446056
36,382,"LEE","OAK HAMMOCK MIDDLE SCHOOL",168,288,821,1300,0.129230769230769,0.221538461538462,"LEE","OAK HAMMOCK MIDDLE SCHOOL",128,82,231,458,0.279475982532751,"LEE","OAK HAMMOCK MIDDLE SCHOOL",53,16,8,0,0,0,0,77,0.688311688311688,0.761904761904762,0.284722222222222,0.352307692307692,0.47718253968254,0.40959706959707,-0.150245213301982,0.0592307692307692
36,391,"LEE","TROPIC ISLES ELEMENTARY SCHOOL",65,520,306,913,0.0711938663745893,0.569550930996714,"LEE","TROPIC ISLES ELEMENTARY SCHOOL",7,52,7,70,0.1,"LEE","TROPIC ISLES ELEMENTARY SCHOOL",53,1,9,0,0,0,1,64,0.828125,0.107692307692308,0.1,0.076670317634173,0.00769230769230769,0.0310219900581346,-0.0288061336254107,0.0700985761226725
36,401,"LEE","VILLAS ELEMENTARY SCHOOL",112,145,554,811,0.13810110974106,0.178791615289766,"LEE","VILLAS ELEMENTARY SCHOOL",8,4,3,15,0.533333333333333,"LEE","VILLAS ELEMENTARY SCHOOL",49,2,9,1,0,0,1,62,0.790322580645161,0.0714285714285714,0.0275862068965517,0.0184956843403206,0.0438423645320197,0.0529328870882508,-0.395232223592273,0.0764488286066584
36,4103,"LEE","GATEWAY CHARTER ELEMENTARY SCHOOL",284,342,503,1129,0.25155004428698,0.302922940655447,"LEE","GATEWAY CHARTER ELEMENTARY SCHOOL",36,11,36,84,0.428571428571429,"LEE","GATEWAY CHARTER ELEMENTARY SCHOOL",57,5,5,1,0,0,0,68,0.838235294117647,0.126760563380282,0.0321637426900585,0.0744021257750221,0.0945968206902232,0.0523584376052595,-0.177021384284449,0.0602302922940655
36,4111,"LEE","CAPE CORAL CHARTER SCHOOL",46,205,360,611,0.0752864157119476,0.335515548281506,"LEE","CAPE CORAL CHARTER SCHOOL",17,19,33,70,0.242857142857143,"LEE","CAPE CORAL CHARTER SCHOOL",34,5,2,1,0,0,0,42,0.80952380952381,0.369565217391304,0.0926829268292683,0.114566284779051,0.276882290562036,0.254998932612254,-0.167570727145195,0.0687397708674304
36,4121,"LEE","GATEWAY CHARTER HIGH SCHOOL",118,242,264,624,0.189102564102564,0.387820512820513,"LEE","GATEWAY CHARTER HIGH SCHOOL",4,8,6,19,0.210526315789474,"LEE","GATEWAY CHARTER HIGH SCHOOL",29,5,1,1,0,0,0,36,0.805555555555556,0.0338983050847458,0.0330578512396694,0.0304487179487179,0.00084045384507634,0.00344958713602781,-0.0214237516869096,0.0576923076923077
36,4141,"LEE","SIX MILE CHARTER ACADEMY",240,470,426,1148,0.209059233449477,0.409407665505227,"LEE","SIX MILE CHARTER ACADEMY",29,34,27,90,0.322222222222222,"LEE","SIX MILE CHARTER ACADEMY",58,3,0,0,2,0,0,63,0.920634920634921,0.120833333333333,0.0723404255319149,0.078397212543554,0.0484929078014184,0.0424361207897793,-0.113162988772745,0.0548780487804878
36,4155,"LEE","FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL",15,233,108,356,0.0421348314606742,0.654494382022472,"LEE","FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL",0,0,0,0,NA,"LEE","FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL",10,0,0,1,0,0,0,11,0.909090909090909,0,0,0,0,0,NA,0.0308988764044944
36,421,"LEE","HEIGHTS ELEMENTARY SCHOOL",56,654,376,1106,0.0506329113924051,0.591320072332731,"LEE","HEIGHTS ELEMENTARY SCHOOL",13,17,14,44,0.295454545454545,"LEE","HEIGHTS ELEMENTARY SCHOOL",70,0,4,0,0,0,0,74,0.945945945945946,0.232142857142857,0.0259938837920489,0.0397830018083183,0.206148973350808,0.192359855334539,-0.24482163406214,0.0669077757685353
36,4212,"LEE","CITY OF PALMS CHARTER HIGH SCHOOL",69,27,43,139,0.496402877697842,0.194244604316547,"LEE","CITY OF PALMS CHARTER HIGH SCHOOL",0,0,0,0,NA,"LEE","CITY OF PALMS CHARTER HIGH SCHOOL",2,4,0,0,0,0,0,6,0.333333333333333,0,0,0,0,0,NA,0.0431654676258993
36,4261,"LEE","GATEWAY CHARTER INTERMEDIATE SCHOOL",193,327,399,919,0.210010881392818,0.35582154515778,"LEE","GATEWAY CHARTER INTERMEDIATE SCHOOL",14,25,30,72,0.194444444444444,"LEE","GATEWAY CHARTER INTERMEDIATE SCHOOL",43,5,0,0,0,0,0,48,0.895833333333333,0.0725388601036269,0.0764525993883792,0.0783460282916213,-0.00391373928475226,-0.00580716818799439,0.0155664369483738,0.0522306855277476
36,4302,"LEE","DONNA J. BEASLEY TECHNICAL ACADEMY",14,20,36,70,0.2,0.285714285714286,"LEE","DONNA J. BEASLEY TECHNICAL ACADEMY",9,10,18,38,0.236842105263158,"LEE","DONNA J. BEASLEY TECHNICAL ACADEMY",4,1,0,0,0,0,0,5,0.8,0.642857142857143,0.5,0.542857142857143,0.142857142857143,0.1,-0.0368421052631579,0.0714285714285714
36,461,"LEE","PATRIOT ELEMENTARY SCHOOL",10,319,264,593,0.0168634064080944,0.537942664418212,"LEE","PATRIOT ELEMENTARY SCHOOL",0,7,5,12,0,"LEE","PATRIOT ELEMENTARY SCHOOL",38,2,4,0,0,0,1,45,0.844444444444444,0,0.0219435736677116,0.0202360876897133,-0.0219435736677116,-0.0202360876897133,0.0168634064080944,0.075885328836425
36,471,"LEE","TREELINE ELEMENTARY SCHOOL",246,311,399,1000,0.246,0.311,"LEE","TREELINE ELEMENTARY SCHOOL",30,8,13,52,0.576923076923077,"LEE","TREELINE ELEMENTARY SCHOOL",59,3,5,1,0,0,2,70,0.842857142857143,0.121951219512195,0.0257234726688103,0.052,0.0962277468433848,0.0699512195121951,-0.330923076923077,0.07
36,491,"LEE","ISLAND COAST HIGH SCHOOL",167,843,598,1654,0.100967351874244,0.509673518742443,"LEE","ISLAND COAST HIGH SCHOOL",51,152,92,310,0.164516129032258,"LEE","ISLAND COAST HIGH SCHOOL",72,2,7,0,0,0,1,82,0.878048780487805,0.305389221556886,0.180308422301305,0.187424425634825,0.125080799255581,0.117964795922062,-0.0635487771580138,0.0495767835550181
36,511,"LEE","SOUTH FORT MYERS HIGH SCHOOL",417,573,968,1971,0.211567732115677,0.290715372907154,"LEE","SOUTH FORT MYERS HIGH SCHOOL",83,49,127,265,0.313207547169811,"LEE","SOUTH FORT MYERS HIGH SCHOOL",78,4,11,0,0,0,2,95,0.821052631578947,0.199040767386091,0.0855148342059337,0.134449518011162,0.113525933180157,0.0645912493749293,-0.101639815054134,0.0481988838153222
36,521,"LEE","BAYSHORE ELEMENTARY SCHOOL",10,369,192,571,0.0175131348511384,0.646234676007005,"LEE","BAYSHORE ELEMENTARY SCHOOL",6,10,2,19,0.315789473684211,"LEE","BAYSHORE ELEMENTARY SCHOOL",36,0,3,0,0,0,0,39,0.923076923076923,0.6,0.02710027100271,0.0332749562171629,0.57289972899729,0.566725043782837,-0.298276338833072,0.0683012259194396
36,531,"LEE","CYPRESS LAKE HIGH SCHOOL",290,795,477,1583,0.18319646241314,0.502210991787745,"LEE","CYPRESS LAKE HIGH SCHOOL",86,70,44,207,0.415458937198068,"LEE","CYPRESS LAKE HIGH SCHOOL",70,1,6,0,0,0,0,77,0.909090909090909,0.296551724137931,0.0880503144654088,0.13076437144662,0.208501409672522,0.165787352691311,-0.232262474784928,0.0486418193303853
36,561,"LEE","TANGLEWOOD ELEMENTARY SCHOOL",102,377,233,712,0.143258426966292,0.529494382022472,"LEE","TANGLEWOOD ELEMENTARY SCHOOL",0,0,0,0,NA,"LEE","TANGLEWOOD ELEMENTARY SCHOOL",43,1,5,0,0,0,1,50,0.86,0,0,0,0,0,NA,0.0702247191011236
36,571,"LEE","CALOOSA ELEMENTARY SCHOOL",20,392,425,837,0.02389486260454,0.468339307048984,"LEE","CALOOSA ELEMENTARY SCHOOL",2,8,7,18,0.111111111111111,"LEE","CALOOSA ELEMENTARY SCHOOL",58,0,5,0,1,0,0,64,0.90625,0.1,0.0204081632653061,0.021505376344086,0.0795918367346939,0.078494623655914,-0.0872162485065711,0.0764635603345281
36,572,"LEE","CALOOSA MIDDLE SCHOOL",90,429,326,869,0.103567318757192,0.493670886075949,"LEE","CALOOSA MIDDLE SCHOOL",14,55,54,130,0.107692307692308,"LEE","CALOOSA MIDDLE SCHOOL",41,3,2,0,0,0,0,46,0.891304347826087,0.155555555555556,0.128205128205128,0.149597238204833,0.0273504273504274,0.00595831735072241,-0.00412498893511552,0.0529344073647871
36,582,"LEE","HARNS MARSH MIDDLE SCHOOL",292,223,582,1109,0.263300270513977,0.201082055906222,"LEE","HARNS MARSH MIDDLE SCHOOL",56,23,52,143,0.391608391608392,"LEE","HARNS MARSH MIDDLE SCHOOL",47,10,2,1,0,0,0,60,0.783333333333333,0.191780821917808,0.103139013452915,0.128944995491434,0.0886418084648934,0.0628358264263745,-0.128308121094415,0.0541027953110911
36,591,"LEE","RIVERDALE HIGH SCHOOL",224,1200,644,2143,0.104526364909006,0.55996266915539,"LEE","RIVERDALE HIGH SCHOOL",73,154,82,316,0.231012658227848,"LEE","RIVERDALE HIGH SCHOOL",75,8,12,0,0,0,2,97,0.77319587628866,0.325892857142857,0.128333333333333,0.147456836210919,0.197559523809524,0.178436020931938,-0.126486293318842,0.0452636490900607
36,597,"LEE","TORTUGA PRESERVE ELEMENTARY SCHOOL",217,206,520,943,0.230116648992577,0.218451749734889,"LEE","TORTUGA PRESERVE ELEMENTARY SCHOOL",43,21,40,110,0.390909090909091,"LEE","TORTUGA PRESERVE ELEMENTARY SCHOOL",63,3,5,0,0,0,0,71,0.887323943661972,0.19815668202765,0.101941747572816,0.116648992576882,0.0962149344548342,0.0815076894507675,-0.160792441916514,0.0752916224814422
36,601,"LEE","NORTH FORT MYERS ACADEMY FOR THE ARTS",43,631,359,1033,0.0416263310745402,0.610842207163601,"LEE","NORTH FORT MYERS ACADEMY FOR THE ARTS",9,112,49,175,0.0514285714285714,"LEE","NORTH FORT MYERS ACADEMY FOR THE ARTS",66,2,3,1,1,0,0,73,0.904109589041096,0.209302325581395,0.177496038034865,0.169409486931268,0.0318062875465301,0.0398928386501272,-0.00980224035403125,0.0706679574056147
36,621,"LEE","CAPE CORAL HIGH SCHOOL",143,826,545,1609,0.088875077688005,0.51336233685519,"LEE","CAPE CORAL HIGH SCHOOL",21,71,40,138,0.152173913043478,"LEE","CAPE CORAL HIGH SCHOOL",61,8,8,1,0,0,1,79,0.772151898734177,0.146853146853147,0.085956416464891,0.0857675574891237,0.0608967303882558,0.0610855893640232,-0.0632988353554733,0.0490988191423244
36,631,"LEE","SAN CARLOS PARK ELEMENTARY SCHOOL",67,351,503,921,0.0727470141150923,0.381107491856678,"LEE","SAN CARLOS PARK ELEMENTARY SCHOOL",9,8,6,24,0.375,"LEE","SAN CARLOS PARK ELEMENTARY SCHOOL",61,1,3,1,0,0,2,68,0.897058823529412,0.134328358208955,0.0227920227920228,0.0260586319218241,0.111536335416932,0.108269726287131,-0.302252985884908,0.0738327904451683
36,671,"LEE","GULF MIDDLE SCHOOL",24,481,240,745,0.0322147651006711,0.645637583892617,"LEE","GULF MIDDLE SCHOOL",5,57,31,100,0.05,"LEE","GULF MIDDLE SCHOOL",36,0,2,1,0,0,0,39,0.923076923076923,0.208333333333333,0.118503118503119,0.134228187919463,0.0898302148302148,0.0741051454138703,-0.0177852348993289,0.0523489932885906
36,672,"LEE","GULF ELEMENTARY SCHOOL",11,636,279,938,0.011727078891258,0.678038379530917,"LEE","GULF ELEMENTARY SCHOOL",0,0,0,0,NA,"LEE","GULF ELEMENTARY SCHOOL",61,1,5,0,0,0,0,67,0.91044776119403,0,0,0,0,0,NA,0.0714285714285714
36,691,"LEE","LEHIGH ACRES MIDDLE SCHOOL",306,249,603,1181,0.259102455546147,0.210838272650296,"LEE","LEHIGH ACRES MIDDLE SCHOOL",114,60,145,330,0.345454545454545,"LEE","LEHIGH ACRES MIDDLE SCHOOL",42,14,8,1,0,0,2,67,0.626865671641791,0.372549019607843,0.240963855421687,0.279424216765453,0.131585164186156,0.0931248028423902,-0.0863520899083981,0.056731583403895
36,711,"LEE","SUNSHINE ELEMENTARY SCHOOL",235,206,668,1121,0.209634255129349,0.183764495985727,"LEE","SUNSHINE ELEMENTARY SCHOOL",27,20,27,76,0.355263157894737,"LEE","SUNSHINE ELEMENTARY SCHOOL",61,5,10,0,0,0,0,76,0.802631578947368,0.114893617021277,0.0970873786407767,0.0677966101694915,0.0178062383804999,0.0470970068517851,-0.145628902765388,0.0677966101694915
36,712,"LEE","HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL",45,231,340,616,0.073051948051948,0.375,"LEE","HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL",5,10,16,32,0.15625,"LEE","HECTOR A. CAFFERATA JR ELEMENTARY SCHOOL",37,0,7,0,0,0,1,45,0.822222222222222,0.111111111111111,0.0432900432900433,0.051948051948052,0.0678210678210678,0.0591630591630592,-0.083198051948052,0.073051948051948
36,721,"LEE","MARINER HIGH SCHOOL",80,860,555,1519,0.0526662277814352,0.566161948650428,"LEE","MARINER HIGH SCHOOL",25,200,158,400,0.0625,"LEE","MARINER HIGH SCHOOL",68,6,6,0,0,0,0,80,0.85,0.3125,0.232558139534884,0.263331138907176,0.0799418604651163,0.0491688610928242,-0.00983377221856484,0.0526662277814352
36,722,"LEE","MARINER MIDDLE SCHOOL",68,497,284,870,0.0781609195402299,0.571264367816092,"LEE","MARINER MIDDLE SCHOOL",25,69,50,148,0.168918918918919,"LEE","MARINER MIDDLE SCHOOL",47,3,5,0,0,0,0,55,0.854545454545454,0.367647058823529,0.138832997987928,0.170114942528736,0.228814060835602,0.197532116294794,-0.090757999378689,0.0632183908045977
36,731,"LEE","ESTERO HIGH SCHOOL",26,1019,698,1757,0.0147979510529311,0.579965850882186,"LEE","ESTERO HIGH SCHOOL",10,160,164,344,0.0290697674418605,"LEE","ESTERO HIGH SCHOOL",71,4,5,1,0,0,0,81,0.876543209876543,0.384615384615385,0.157016683022571,0.19578827546955,0.227598701592813,0.188827109145834,-0.0142718163889293,0.0461013090495162
36,734,"LEE","RAYMA C. PAGE ELEMENTARY SCHOOL",10,417,308,745,0.0134228187919463,0.559731543624161,"LEE","RAYMA C. PAGE ELEMENTARY SCHOOL",3,10,2,17,0.176470588235294,"LEE","RAYMA C. PAGE ELEMENTARY SCHOOL",47,3,0,1,0,0,0,51,0.92156862745098,0.3,0.0239808153477218,0.0228187919463087,0.276019184652278,0.277181208053691,-0.163047769443348,0.0684563758389262
36,745,"LEE","EAST LEE COUNTY HIGH SCHOOL",467,336,1163,1988,0.234909456740443,0.169014084507042,"LEE","EAST LEE COUNTY HIGH SCHOOL",199,51,216,483,0.412008281573499,"LEE","EAST LEE COUNTY HIGH SCHOOL",66,11,16,2,0,0,2,97,0.680412371134021,0.426124197002141,0.151785714285714,0.242957746478873,0.274338482716427,0.183166450523268,-0.177098824833056,0.0487927565392354
36,751,"LEE","SKYLINE ELEMENTARY SCHOOL",31,500,327,858,0.0361305361305361,0.582750582750583,"LEE","SKYLINE ELEMENTARY SCHOOL",10,47,27,89,0.112359550561798,"LEE","SKYLINE ELEMENTARY SCHOOL",65,2,2,0,0,0,0,69,0.942028985507246,0.32258064516129,0.094,0.103729603729604,0.22858064516129,0.218851041431687,-0.0762290144312616,0.0804195804195804
36,761,"LEE","TRAFALGAR MIDDLE SCHOOL",41,568,267,876,0.0468036529680365,0.648401826484018,"LEE","TRAFALGAR MIDDLE SCHOOL",10,46,48,105,0.0952380952380952,"LEE","TRAFALGAR MIDDLE SCHOOL",44,0,4,0,0,0,0,48,0.916666666666667,0.24390243902439,0.0809859154929577,0.11986301369863,0.162916523531432,0.12403942532576,-0.0484344422700587,0.0547945205479452
36,763,"LEE","MANATEE ELEMENTARY SCHOOL",210,109,625,944,0.222457627118644,0.115466101694915,"LEE","MANATEE ELEMENTARY SCHOOL",66,23,62,160,0.4125,"LEE","MANATEE ELEMENTARY SCHOOL",50,3,5,0,0,0,1,59,0.847457627118644,0.314285714285714,0.211009174311927,0.169491525423729,0.103276539973788,0.144794188861985,-0.190042372881356,0.0625
36,771,"LEE","DIPLOMAT ELEMENTARY SCHOOL",13,476,363,852,0.0152582159624413,0.55868544600939,"LEE","DIPLOMAT ELEMENTARY SCHOOL",0,8,2,10,0,"LEE","DIPLOMAT ELEMENTARY SCHOOL",53,1,3,1,0,0,0,58,0.913793103448276,0,0.0168067226890756,0.0117370892018779,-0.0168067226890756,-0.0117370892018779,0.0152582159624413,0.068075117370892
36,772,"LEE","DIPLOMAT MIDDLE SCHOOL",64,427,285,801,0.0799001248439451,0.533083645443196,"LEE","DIPLOMAT MIDDLE SCHOOL",12,68,39,130,0.0923076923076923,"LEE","DIPLOMAT MIDDLE SCHOOL",37,0,5,0,0,0,1,43,0.86046511627907,0.1875,0.159250585480094,0.162297128589263,0.0282494145199063,0.0252028714107366,-0.0124075674637472,0.0536828963795256
36,781,"LEE","COLONIAL ELEMENTARY SCHOOL",436,11,293,740,0.589189189189189,0.0148648648648649,"LEE","COLONIAL ELEMENTARY SCHOOL",119,7,32,166,0.716867469879518,"LEE","COLONIAL ELEMENTARY SCHOOL",43,7,5,0,0,0,1,56,0.767857142857143,0.272935779816514,0.636363636363636,0.224324324324324,-0.363427856547123,0.0486114554921894,-0.127678280690329,0.0756756756756757
36,791,"LEE","DR CARRIE D ROBINSON LITTLETON ELEMENTARY",22,288,149,459,0.0479302832244009,0.627450980392157,"LEE","DR CARRIE D ROBINSON LITTLETON ELEMENTARY SCHOOL",4,17,9,35,0.114285714285714,"LEE","DR CARRIE D ROBINSON LITTLETON ELEMENTARY SCHOOL",31,2,4,1,0,0,0,38,0.815789473684211,0.181818181818182,0.0590277777777778,0.0762527233115468,0.122790404040404,0.105565458506635,-0.0663554310613134,0.0827886710239651
36,801,"LEE","HANCOCK CREEK ELEMENTARY SCHL",45,525,208,778,0.057840616966581,0.674807197943445,"LEE","HANCOCK CREEK ELEMENTARY SCHOOL",1,11,0,14,0.0714285714285714,"LEE","HANCOCK CREEK ELEMENTARY SCHOOL",48,3,5,0,0,0,1,57,0.842105263157895,0.0222222222222222,0.020952380952381,0.0179948586118252,0.00126984126984127,0.00422736361039703,-0.0135879544619904,0.0732647814910026
36,81,"LEE","ALLEN PARK ELEMENTARY SCHOOL",258,365,253,900,0.286666666666667,0.405555555555556,"LEE","ALLEN PARK ELEMENTARY SCHOOL",28,2,6,37,0.756756756756757,"LEE","ALLEN PARK ELEMENTARY SCHOOL",57,2,2,0,0,0,1,62,0.919354838709677,0.108527131782946,0.00547945205479452,0.0411111111111111,0.103047679728151,0.0674160206718346,-0.47009009009009,0.0688888888888889
36,811,"LEE","GATEWAY ELEMENTARY SCHOOL",127,284,270,681,0.186490455212922,0.417033773861968,"LEE","GATEWAY ELEMENTARY SCHOOL",5,7,2,14,0.357142857142857,"LEE","GATEWAY ELEMENTARY SCHOOL",43,3,1,0,0,0,1,48,0.895833333333333,0.0393700787401575,0.0246478873239437,0.0205580029368576,0.0147221914162138,0.0188120758032999,-0.170652401929935,0.0704845814977974
36,821,"LEE","THREE OAKS MIDDLE SCHOOL",40,580,339,959,0.0417101147028154,0.604796663190824,"LEE","THREE OAKS MIDDLE SCHOOL",19,54,55,130,0.146153846153846,"LEE","THREE OAKS MIDDLE SCHOOL",47,4,1,0,0,0,0,52,0.903846153846154,0.475,0.0931034482758621,0.13555787278415,0.381896551724138,0.33944212721585,-0.104443731451031,0.0542231491136601
